beta	temperature	nsites	canonical_n	target_density	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical
63.000000	0.015873015873	317	159	0.501577287066	0.001507659908	159.000000000000	1.044626769345e+00	0.000000000000e+00
64.000000	0.015625000000	317	159	0.501577287066	0.001484523427	159.000000000000	1.060905205491e+00	0.000000000000e+00
65.000000	0.015384615385	317	159	0.501577287066	0.001462064840	159.000000000000	1.077199574637e+00	0.000000000000e+00
66.000000	0.015151515152	317	159	0.501577287066	0.001440256075	159.000000000000	1.093508914930e+00	0.000000000000e+00
67.000000	0.014925373134	317	159	0.501577287066	0.001419070514	159.000000000000	1.109832315250e+00	0.000000000000e+00
68.000000	0.014705882353	317	159	0.501577287066	0.001398482906	159.000000000000	1.126168913311e+00	0.000000000000e+00
69.000000	0.014492753623	317	159	0.501577287066	0.001378469285	159.000000000000	1.142517893745e+00	0.000000000000e+00
70.000000	0.014285714286	317	159	0.501577287066	0.001359006889	159.000000000000	1.158878486180e+00	0.000000000000e+00
71.000000	0.014084507042	317	159	0.501577287066	0.001340074093	159.000000000000	1.175249963325e+00	0.000000000000e+00
72.000000	0.013888888889	317	159	0.501577287066	0.001321650338	159.000000000000	1.191631639076e+00	0.000000000000e+00
73.000000	0.013698630137	317	159	0.501577287066	0.001303716070	159.000000000000	1.208022866640e+00	0.000000000000e+00
74.000000	0.013513513514	317	159	0.501577287066	0.001286252681	159.000000000000	1.224423036699e+00	0.000000000000e+00
75.000000	0.013333333333	317	159	0.501577287066	0.001269242457	159.000000000000	1.240831575611e+00	0.000000000000e+00
76.000000	0.013157894737	317	159	0.501577287066	0.001252668525	159.000000000000	1.257247943652e+00	0.000000000000e+00
77.000000	0.012987012987	317	159	0.501577287066	0.001236514807	159.000000000000	1.273671633313e+00	0.000000000000e+00
78.000000	0.012820512821	317	159	0.501577287066	0.001220765974	159.000000000000	1.290102167649e+00	0.000000000000e+00
79.000000	0.012658227848	317	159	0.501577287066	0.001205407407	159.000000000000	1.306539098673e+00	0.000000000000e+00
80.000000	0.012500000000	317	159	0.501577287066	0.001190425156	159.000000000000	1.322982005822e+00	0.000000000000e+00
81.000000	0.012345679012	317	159	0.501577287066	0.001175805904	159.000000000000	1.339430494471e+00	0.000000000000e+00
82.000000	0.012195121951	317	159	0.501577287066	0.001161536933	159.000000000000	1.355884194509e+00	0.000000000000e+00
83.000000	0.012048192771	317	159	0.501577287066	0.001147606094	159.000000000000	1.372342758972e+00	0.000000000000e+00
84.000000	0.011904761905	317	159	0.501577287066	0.001134001773	159.000000000000	1.388805862739e+00	0.000000000000e+00
85.000000	0.011764705882	317	159	0.501577287066	0.001120712867	159.000000000000	1.405273201286e+00	0.000000000000e+00
86.000000	0.011627906977	317	159	0.501577287066	0.001107728753	159.000000000000	1.421744489490e+00	0.000000000000e+00
87.000000	0.011494252874	317	159	0.501577287066	0.001095039267	159.000000000000	1.438219460503e+00	0.000000000000e+00
88.000000	0.011363636364	317	159	0.501577287066	0.001082634679	159.000000000000	1.454697864666e+00	0.000000000000e+00
89.000000	0.011235955056	317	159	0.501577287066	0.001070505671	159.000000000000	1.471179468493e+00	0.000000000000e+00
90.000000	0.011111111111	317	159	0.501577287066	0.001058643313	159.000000000000	1.487664053693e+00	0.000000000000e+00
91.000000	0.010989010989	317	159	0.501577287066	0.001047039051	159.000000000000	1.504151416248e+00	0.000000000000e+00
92.000000	0.010869565217	317	159	0.501577287066	0.001035684681	159.000000000000	1.520641365547e+00	0.000000000000e+00
93.000000	0.010752688172	317	159	0.501577287066	0.001024572336	159.000000000000	1.537133723553e+00	0.000000000000e+00
94.000000	0.010638297872	317	159	0.501577287066	0.001013694465	159.000000000000	1.553628324028e+00	0.000000000000e+00
95.000000	0.010526315789	317	159	0.501577287066	0.001003043826	159.000000000000	1.570125011793e+00	0.000000000000e+00
96.000000	0.010416666667	317	159	0.501577287066	0.000992613460	159.000000000000	1.586623642033e+00	0.000000000000e+00
97.000000	0.010309278351	317	159	0.501577287066	0.000982396687	159.000000000000	1.603124079641e+00	0.000000000000e+00
98.000000	0.010204081633	317	159	0.501577287066	0.000972387088	159.000000000000	1.619626198603e+00	0.000000000000e+00
99.000000	0.010101010101	317	159	0.501577287066	0.000962578493	159.000000000000	1.636129881411e+00	0.000000000000e+00
100.000000	0.010000000000	317	159	0.501577287066	0.000952964971	159.000000000000	1.652635018520e+00	0.000000000000e+00
