idx	U_label	U	Ntot_target	target_density	beta	T	mu_L8_reference	L8_reference_Ntot	L8_reference_density	mu_probe	mu_label	probe_offset	probe_role	Lx	Ly	dtau	ntherm	nmeasurements	nbins	nupdates	account	out_parent	sid	seed	target_key	tuning_status	source_manifests	job_tag
186	Up5	5.0	26	0.722222222222	10.0	0.100000000000	-1.940068543284	46	0.718750000000	-1.960068543284	m1p960069	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot026_n0.722222_b10p0_mum1p960069_minus_0p02	917000186	1907194186	Up5_L6_N026_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N26b10p0minus_0p02
187	Up5	5.0	26	0.722222222222	10.0	0.100000000000	-1.940068543284	46	0.718750000000	-1.940068543284	m1p940069	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot026_n0.722222_b10p0_mum1p940069_center	917000187	1907194187	Up5_L6_N026_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N26b10p0center
188	Up5	5.0	26	0.722222222222	10.0	0.100000000000	-1.940068543284	46	0.718750000000	-1.920068543284	m1p920069	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot026_n0.722222_b10p0_mum1p920069_plus_0p02	917000188	1907194188	Up5_L6_N026_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N26b10p0plus_0p02
189	Up5	5.0	32	0.888888888889	2.0	0.500000000000	-1.110990737077	56	0.875000000000	-1.130990737077	m1p130991	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p0_mum1p130991_minus_0p02	917000189	1907194189	Up5_L6_N032_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p0minus_0p02
190	Up5	5.0	32	0.888888888889	2.0	0.500000000000	-1.110990737077	56	0.875000000000	-1.110990737077	m1p110991	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p0_mum1p110991_center	917000190	1907194190	Up5_L6_N032_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p0center
191	Up5	5.0	32	0.888888888889	2.0	0.500000000000	-1.110990737077	56	0.875000000000	-1.090990737077	m1p090991	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p0_mum1p090991_plus_0p02	917000191	1907194191	Up5_L6_N032_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p0plus_0p02
192	Up5	5.0	32	0.888888888889	2.2	0.454545454545	-1.111034127907	56	0.875000000000	-1.131034127907	m1p131034	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p2_mum1p131034_minus_0p02	917000192	1907194192	Up5_L6_N032_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p2minus_0p02
193	Up5	5.0	32	0.888888888889	2.2	0.454545454545	-1.111034127907	56	0.875000000000	-1.111034127907	m1p111034	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p2_mum1p111034_center	917000193	1907194193	Up5_L6_N032_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p2center
194	Up5	5.0	32	0.888888888889	2.2	0.454545454545	-1.111034127907	56	0.875000000000	-1.091034127907	m1p091034	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p2_mum1p091034_plus_0p02	917000194	1907194194	Up5_L6_N032_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p2plus_0p02
195	Up5	5.0	32	0.888888888889	2.5	0.400000000000	-1.110819975307	56	0.875000000000	-1.130819975307	m1p130820	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p5_mum1p130820_minus_0p02	917000195	1907194195	Up5_L6_N032_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p5minus_0p02
196	Up5	5.0	32	0.888888888889	2.5	0.400000000000	-1.110819975307	56	0.875000000000	-1.110819975307	m1p110820	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p5_mum1p110820_center	917000196	1907194196	Up5_L6_N032_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p5center
197	Up5	5.0	32	0.888888888889	2.5	0.400000000000	-1.110819975307	56	0.875000000000	-1.090819975307	m1p090820	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p5_mum1p090820_plus_0p02	917000197	1907194197	Up5_L6_N032_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p5plus_0p02
198	Up5	5.0	32	0.888888888889	2.9	0.344827586207	-1.109800115140	56	0.875000000000	-1.129800115140	m1p129800	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p9_mum1p129800_minus_0p02	917000198	1907194198	Up5_L6_N032_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p9minus_0p02
199	Up5	5.0	32	0.888888888889	2.9	0.344827586207	-1.109800115140	56	0.875000000000	-1.109800115140	m1p109800	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p9_mum1p109800_center	917000199	1907194199	Up5_L6_N032_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p9center
200	Up5	5.0	32	0.888888888889	2.9	0.344827586207	-1.109800115140	56	0.875000000000	-1.089800115140	m1p089800	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b2p9_mum1p089800_plus_0p02	917000200	1907194200	Up5_L6_N032_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b2p9plus_0p02
201	Up5	5.0	32	0.888888888889	3.3	0.303030303030	-1.108326970283	56	0.875000000000	-1.128326970283	m1p128327	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b3p3_mum1p128327_minus_0p02	917000201	1907194201	Up5_L6_N032_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b3p3minus_0p02
202	Up5	5.0	32	0.888888888889	3.3	0.303030303030	-1.108326970283	56	0.875000000000	-1.108326970283	m1p108327	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b3p3_mum1p108327_center	917000202	1907194202	Up5_L6_N032_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b3p3center
203	Up5	5.0	32	0.888888888889	3.3	0.303030303030	-1.108326970283	56	0.875000000000	-1.088326970283	m1p088327	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b3p3_mum1p088327_plus_0p02	917000203	1907194203	Up5_L6_N032_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b3p3plus_0p02
204	Up5	5.0	32	0.888888888889	4.0	0.250000000000	-1.105273513017	56	0.875000000000	-1.125273513017	m1p125274	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b4p0_mum1p125274_minus_0p02	917000204	1907194204	Up5_L6_N032_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b4p0minus_0p02
205	Up5	5.0	32	0.888888888889	4.0	0.250000000000	-1.105273513017	56	0.875000000000	-1.105273513017	m1p105274	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b4p0_mum1p105274_center	917000205	1907194205	Up5_L6_N032_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b4p0center
206	Up5	5.0	32	0.888888888889	4.0	0.250000000000	-1.105273513017	56	0.875000000000	-1.085273513017	m1p085274	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b4p0_mum1p085274_plus_0p02	917000206	1907194206	Up5_L6_N032_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b4p0plus_0p02
207	Up5	5.0	32	0.888888888889	5.0	0.200000000000	-1.099525088820	56	0.875000000000	-1.119525088820	m1p119525	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b5p0_mum1p119525_minus_0p02	917000207	1907194207	Up5_L6_N032_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b5p0minus_0p02
208	Up5	5.0	32	0.888888888889	5.0	0.200000000000	-1.099525088820	56	0.875000000000	-1.099525088820	m1p099525	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b5p0_mum1p099525_center	917000208	1907194208	Up5_L6_N032_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b5p0center
209	Up5	5.0	32	0.888888888889	5.0	0.200000000000	-1.099525088820	56	0.875000000000	-1.079525088820	m1p079525	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b5p0_mum1p079525_plus_0p02	917000209	1907194209	Up5_L6_N032_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b5p0plus_0p02
210	Up5	5.0	32	0.888888888889	6.7	0.149253731343	-1.202309588119	56	0.875000000000	-1.222309588119	m1p222310	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b6p7_mum1p222310_minus_0p02	917000210	1907194210	Up5_L6_N032_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b6p7minus_0p02
211	Up5	5.0	32	0.888888888889	6.7	0.149253731343	-1.202309588119	56	0.875000000000	-1.202309588119	m1p202310	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b6p7_mum1p202310_center	917000211	1907194211	Up5_L6_N032_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b6p7center
212	Up5	5.0	32	0.888888888889	6.7	0.149253731343	-1.202309588119	56	0.875000000000	-1.182309588119	m1p182310	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b6p7_mum1p182310_plus_0p02	917000212	1907194212	Up5_L6_N032_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b6p7plus_0p02
213	Up5	5.0	32	0.888888888889	10.0	0.100000000000	-1.142490512340	56	0.875000000000	-1.162490512340	m1p162491	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b10p0_mum1p162491_minus_0p02	917000213	1907194213	Up5_L6_N032_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b10p0minus_0p02
214	Up5	5.0	32	0.888888888889	10.0	0.100000000000	-1.142490512340	56	0.875000000000	-1.142490512340	m1p142491	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b10p0_mum1p142491_center	917000214	1907194214	Up5_L6_N032_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b10p0center
215	Up5	5.0	32	0.888888888889	10.0	0.100000000000	-1.142490512340	56	0.875000000000	-1.122490512340	m1p122491	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/spinHS/Up5/Ntot032_n0.888889_b10p0_mum1p122491_plus_0p02	917000215	1907194215	Up5_L6_N032_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_Up5_N46_N56_found_mu_20260714_manifests_gce_prod_L8_Up5_N46_N56_found_mu_20260714_all.tsv	muL6Up5N32b10p0plus_0p02
