idx	U_label	U	Ntot_target	target_density	beta	T	mu_L8_reference	L8_reference_Ntot	L8_reference_density	mu_probe	mu_label	probe_offset	probe_role	Lx	Ly	dtau	ntherm	nmeasurements	nbins	nupdates	account	out_parent	sid	seed	target_key	tuning_status	source_manifests	job_tag
86	Um5	-5.0	26	0.722222222222	10.0	0.100000000000	-0.345549894879	46	0.718750000000	-0.325549894879	m0p325550	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot026_n0.722222_b10p0_mum0p325550_plus_0p02	916000086	1907193086	Um5_L6_N026_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_prod_L8_found_mu_N46_allU_Up5small_beta_le10_20260713_manifests_gce_prod_L8_found_mu_attractive_20260713_all.tsv	muL6Um5N26b10p0plus_0p02
87	Um5	-5.0	26	0.722222222222	20.0	0.050000000000	-0.344567277786	46	0.718750000000	-0.364567277786	m0p364567	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot026_n0.722222_b20p0_mum0p364567_minus_0p02	916000087	1907193087	Um5_L6_N026_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_beta20_L8_Um3N32_Um3Um5N46_20260714_manifests_gce_prod_L8_beta20_N46_validated_all.tsv	muL6Um5N26b20p0minus_0p02
88	Um5	-5.0	26	0.722222222222	20.0	0.050000000000	-0.344567277786	46	0.718750000000	-0.344567277786	m0p344567	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot026_n0.722222_b20p0_mum0p344567_center	916000088	1907193088	Um5_L6_N026_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_beta20_L8_Um3N32_Um3Um5N46_20260714_manifests_gce_prod_L8_beta20_N46_validated_all.tsv	muL6Um5N26b20p0center
89	Um5	-5.0	26	0.722222222222	20.0	0.050000000000	-0.344567277786	46	0.718750000000	-0.324567277786	m0p324567	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot026_n0.722222_b20p0_mum0p324567_plus_0p02	916000089	1907193089	Um5_L6_N026_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_gce_beta20_L8_Um3N32_Um3Um5N46_20260714_manifests_gce_prod_L8_beta20_N46_validated_all.tsv	muL6Um5N26b20p0plus_0p02
90	Um5	-5.0	32	0.888888888889	2.0	0.500000000000	-0.180081355595	56	0.875000000000	-0.200081355595	m0p200081	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p0_mum0p200081_minus_0p02	916000090	1907193090	Um5_L6_N032_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p0minus_0p02
91	Um5	-5.0	32	0.888888888889	2.0	0.500000000000	-0.180081355595	56	0.875000000000	-0.180081355595	m0p180081	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p0_mum0p180081_center	916000091	1907193091	Um5_L6_N032_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p0center
92	Um5	-5.0	32	0.888888888889	2.0	0.500000000000	-0.180081355595	56	0.875000000000	-0.160081355595	m0p160081	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p0_mum0p160081_plus_0p02	916000092	1907193092	Um5_L6_N032_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p0plus_0p02
93	Um5	-5.0	32	0.888888888889	2.2	0.454545454545	-0.174202881087	56	0.875000000000	-0.194202881087	m0p194203	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p2_mum0p194203_minus_0p02	916000093	1907193093	Um5_L6_N032_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p2minus_0p02
94	Um5	-5.0	32	0.888888888889	2.2	0.454545454545	-0.174202881087	56	0.875000000000	-0.174202881087	m0p174203	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p2_mum0p174203_center	916000094	1907193094	Um5_L6_N032_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p2center
95	Um5	-5.0	32	0.888888888889	2.2	0.454545454545	-0.174202881087	56	0.875000000000	-0.154202881087	m0p154203	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p2_mum0p154203_plus_0p02	916000095	1907193095	Um5_L6_N032_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p2plus_0p02
96	Um5	-5.0	32	0.888888888889	2.5	0.400000000000	-0.167684906130	56	0.875000000000	-0.187684906130	m0p187685	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p5_mum0p187685_minus_0p02	916000096	1907193096	Um5_L6_N032_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p5minus_0p02
97	Um5	-5.0	32	0.888888888889	2.5	0.400000000000	-0.167684906130	56	0.875000000000	-0.167684906130	m0p167685	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p5_mum0p167685_center	916000097	1907193097	Um5_L6_N032_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p5center
98	Um5	-5.0	32	0.888888888889	2.5	0.400000000000	-0.167684906130	56	0.875000000000	-0.147684906130	m0p147685	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p5_mum0p147685_plus_0p02	916000098	1907193098	Um5_L6_N032_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p5plus_0p02
99	Um5	-5.0	32	0.888888888889	2.9	0.344827586207	-0.161908472110	56	0.875000000000	-0.181908472110	m0p181908	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p9_mum0p181908_minus_0p02	916000099	1907193099	Um5_L6_N032_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p9minus_0p02
100	Um5	-5.0	32	0.888888888889	2.9	0.344827586207	-0.161908472110	56	0.875000000000	-0.161908472110	m0p161908	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p9_mum0p161908_center	916000100	1907193100	Um5_L6_N032_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p9center
101	Um5	-5.0	32	0.888888888889	2.9	0.344827586207	-0.161908472110	56	0.875000000000	-0.141908472110	m0p141908	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b2p9_mum0p141908_plus_0p02	916000101	1907193101	Um5_L6_N032_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b2p9plus_0p02
102	Um5	-5.0	32	0.888888888889	3.3	0.303030303030	-0.158261989608	56	0.875000000000	-0.178261989608	m0p178262	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b3p3_mum0p178262_minus_0p02	916000102	1907193102	Um5_L6_N032_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b3p3minus_0p02
103	Um5	-5.0	32	0.888888888889	3.3	0.303030303030	-0.158261989608	56	0.875000000000	-0.158261989608	m0p158262	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b3p3_mum0p158262_center	916000103	1907193103	Um5_L6_N032_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b3p3center
104	Um5	-5.0	32	0.888888888889	3.3	0.303030303030	-0.158261989608	56	0.875000000000	-0.138261989608	m0p138262	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b3p3_mum0p138262_plus_0p02	916000104	1907193104	Um5_L6_N032_b3p3	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b3p3plus_0p02
105	Um5	-5.0	32	0.888888888889	4.0	0.250000000000	-0.155480747118	56	0.875000000000	-0.175480747118	m0p175481	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b4p0_mum0p175481_minus_0p02	916000105	1907193105	Um5_L6_N032_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b4p0minus_0p02
106	Um5	-5.0	32	0.888888888889	4.0	0.250000000000	-0.155480747118	56	0.875000000000	-0.155480747118	m0p155481	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b4p0_mum0p155481_center	916000106	1907193106	Um5_L6_N032_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b4p0center
107	Um5	-5.0	32	0.888888888889	4.0	0.250000000000	-0.155480747118	56	0.875000000000	-0.135480747118	m0p135481	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b4p0_mum0p135481_plus_0p02	916000107	1907193107	Um5_L6_N032_b4p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b4p0plus_0p02
108	Um5	-5.0	32	0.888888888889	5.0	0.200000000000	-0.155802354362	56	0.875000000000	-0.175802354362	m0p175802	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b5p0_mum0p175802_minus_0p02	916000108	1907193108	Um5_L6_N032_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b5p0minus_0p02
109	Um5	-5.0	32	0.888888888889	5.0	0.200000000000	-0.155802354362	56	0.875000000000	-0.155802354362	m0p155802	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b5p0_mum0p155802_center	916000109	1907193109	Um5_L6_N032_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b5p0center
110	Um5	-5.0	32	0.888888888889	5.0	0.200000000000	-0.155802354362	56	0.875000000000	-0.135802354362	m0p135802	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b5p0_mum0p135802_plus_0p02	916000110	1907193110	Um5_L6_N032_b5p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b5p0plus_0p02
111	Um5	-5.0	32	0.888888888889	6.7	0.149253731343	-0.153611474076	56	0.875000000000	-0.173611474076	m0p173611	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b6p7_mum0p173611_minus_0p02	916000111	1907193111	Um5_L6_N032_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_N56_b6p7_reseed_20260713.tsv;scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b6p7minus_0p02
112	Um5	-5.0	32	0.888888888889	6.7	0.149253731343	-0.153611474076	56	0.875000000000	-0.153611474076	m0p153611	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b6p7_mum0p153611_center	916000112	1907193112	Um5_L6_N032_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_N56_b6p7_reseed_20260713.tsv;scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b6p7center
113	Um5	-5.0	32	0.888888888889	6.7	0.149253731343	-0.153611474076	56	0.875000000000	-0.133611474076	m0p133611	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b6p7_mum0p133611_plus_0p02	916000113	1907193113	Um5_L6_N032_b6p7	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_N56_b6p7_reseed_20260713.tsv;scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b6p7plus_0p02
114	Um5	-5.0	32	0.888888888889	10.0	0.100000000000	-0.149735671866	56	0.875000000000	-0.169735671866	m0p169736	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b10p0_mum0p169736_minus_0p02	916000114	1907193114	Um5_L6_N032_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b10p0minus_0p02
115	Um5	-5.0	32	0.888888888889	10.0	0.100000000000	-0.149735671866	56	0.875000000000	-0.149735671866	m0p149736	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b10p0_mum0p149736_center	916000115	1907193115	Um5_L6_N032_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b10p0center
116	Um5	-5.0	32	0.888888888889	10.0	0.100000000000	-0.149735671866	56	0.875000000000	-0.129735671866	m0p129736	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b10p0_mum0p129736_plus_0p02	916000116	1907193116	Um5_L6_N032_b10p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b10p0plus_0p02
117	Um5	-5.0	32	0.888888888889	20.0	0.050000000000	-0.147709616209	56	0.875000000000	-0.167709616209	m0p167710	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b20p0_mum0p167710_minus_0p02	916000117	1907193117	Um5_L6_N032_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b20p0minus_0p02
118	Um5	-5.0	32	0.888888888889	20.0	0.050000000000	-0.147709616209	56	0.875000000000	-0.147709616209	m0p147710	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b20p0_mum0p147710_center	916000118	1907193118	Um5_L6_N032_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b20p0center
119	Um5	-5.0	32	0.888888888889	20.0	0.050000000000	-0.147709616209	56	0.875000000000	-0.127709616209	m0p127710	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um5/Ntot032_n0.888889_b20p0_mum0p127710_plus_0p02	916000119	1907193119	Um5_L6_N032_b20p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um5_three_density_beta20_20260712_manifests_gce_prod_L8_Um5_three_density_all.tsv	muL6Um5N32b20p0plus_0p02
120	Um3	-3.0	12	0.333333333333	2.0	0.500000000000	-1.420448455508	22	0.343750000000	-1.440448455508	m1p440448	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p0_mum1p440448_minus_0p02	916000120	1907193120	Um3_L6_N012_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p0minus_0p02
121	Um3	-3.0	12	0.333333333333	2.0	0.500000000000	-1.420448455508	22	0.343750000000	-1.420448455508	m1p420448	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p0_mum1p420448_center	916000121	1907193121	Um3_L6_N012_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p0center
122	Um3	-3.0	12	0.333333333333	2.0	0.500000000000	-1.420448455508	22	0.343750000000	-1.400448455508	m1p400448	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p0_mum1p400448_plus_0p02	916000122	1907193122	Um3_L6_N012_b2p0	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p0plus_0p02
123	Um3	-3.0	12	0.333333333333	2.2	0.454545454545	-1.395313150327	22	0.343750000000	-1.415313150327	m1p415313	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p2_mum1p415313_minus_0p02	916000123	1907193123	Um3_L6_N012_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p2minus_0p02
124	Um3	-3.0	12	0.333333333333	2.2	0.454545454545	-1.395313150327	22	0.343750000000	-1.395313150327	m1p395313	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p2_mum1p395313_center	916000124	1907193124	Um3_L6_N012_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p2center
125	Um3	-3.0	12	0.333333333333	2.2	0.454545454545	-1.395313150327	22	0.343750000000	-1.375313150327	m1p375313	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p2_mum1p375313_plus_0p02	916000125	1907193125	Um3_L6_N012_b2p2	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p2plus_0p02
126	Um3	-3.0	12	0.333333333333	2.5	0.400000000000	-1.366618934393	22	0.343750000000	-1.386618934393	m1p386619	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p5_mum1p386619_minus_0p02	916000126	1907193126	Um3_L6_N012_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p5minus_0p02
127	Um3	-3.0	12	0.333333333333	2.5	0.400000000000	-1.366618934393	22	0.343750000000	-1.366618934393	m1p366619	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p5_mum1p366619_center	916000127	1907193127	Um3_L6_N012_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p5center
128	Um3	-3.0	12	0.333333333333	2.5	0.400000000000	-1.366618934393	22	0.343750000000	-1.346618934393	m1p346619	0.02	plus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p5_mum1p346619_plus_0p02	916000128	1907193128	Um3_L6_N012_b2p5	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p5plus_0p02
129	Um3	-3.0	12	0.333333333333	2.9	0.344827586207	-1.338065971776	22	0.343750000000	-1.358065971776	m1p358066	-0.02	minus_0p02	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p9_mum1p358066_minus_0p02	916000129	1907193129	Um3_L6_N012_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p9minus_0p02
130	Um3	-3.0	12	0.333333333333	2.9	0.344827586207	-1.338065971776	22	0.343750000000	-1.338065971776	m1p338066	0.00	center	6	6	0.1	2000	10000	20	3	ccsd	/home/9pm/nUHubbard/runs/gce_mu_L6_L8seed_20260719/attractive/Um3/Ntot012_n0.333333_b2p9_mum1p338066_center	916000130	1907193130	Um3_L6_N012_b2p9	initial_L8_seed_pm0p02	scripts_interacting_qmc_ed_ce_gce_eqtime_L8_Um3_three_density_beta20_20260712_manifests_gce_prod_L8_Um3_three_density_found29_all.tsv	muL6Um3N12b2p9center
