beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical
30.000000	0.033333333333	1009	505	0.001331323594	505.000000000000	-1.586681642030	-1.586696725203
31.000000	0.032258064516	1009	505	0.001307790633	505.000000000000	-1.586725091606	-1.586739159609
32.000000	0.031250000000	1009	505	0.001284739706	505.000000000000	-1.586763927826	-1.586777064910
33.000000	0.030303030303	1009	505	0.001262181185	505.000000000000	-1.586798742213	-1.586811024646
34.000000	0.029411764706	1009	505	0.001240121953	505.000000000000	-1.586830038314	-1.586841535195
35.000000	0.028571428571	1009	505	0.001218565796	505.000000000000	-1.586858246486	-1.586869020478
36.000000	0.027777777778	1009	505	0.001197513788	505.000000000000	-1.586883735919	-1.586893843905
37.000000	0.027027027027	1009	505	0.001176964658	505.000000000000	-1.586906824471	-1.586916318140
38.000000	0.026315789474	1009	505	0.001156915124	505.000000000000	-1.586927786749	-1.586936713118
39.000000	0.025641025641	1009	505	0.001137360206	505.000000000000	-1.586946860768	-1.586955262655
40.000000	0.025000000000	1009	505	0.001118293501	505.000000000000	-1.586964253484	-1.586972169923
41.000000	0.024390243902	1009	505	0.001099707434	505.000000000000	-1.586980145388	-1.586987612005
42.000000	0.023809523810	1009	505	0.001081593473	505.000000000000	-1.586994694349	-1.587001743694
43.000000	0.023255813953	1009	505	0.001063942325	505.000000000000	-1.587008038831	-1.587014700680
44.000000	0.022727272727	1009	505	0.001046744101	505.000000000000	-1.587020300609	-1.587026602228
45.000000	0.022222222222	1009	505	0.001029988458	505.000000000000	-1.587031587053	-1.587037553437
46.000000	0.021739130435	1009	505	0.001013664731	505.000000000000	-1.587041993067	-1.587047647157
47.000000	0.021276595745	1009	505	0.000997762032	505.000000000000	-1.587051602740	-1.587056965612
48.000000	0.020833333333	1009	505	0.000982269344	505.000000000000	-1.587060490749	-1.587065581785
49.000000	0.020408163265	1009	505	0.000967175596	505.000000000000	-1.587068723555	-1.587073560600
50.000000	0.020000000000	1009	505	0.000952469731	505.000000000000	-1.587076360441	-1.587080959940
51.000000	0.019607843137	1009	505	0.000938140755	505.000000000000	-1.587083454393	-1.587087831514
52.000000	0.019230769231	1009	505	0.000924177787	505.000000000000	-1.587090052861	-1.587094221611
53.000000	0.018867924528	1009	505	0.000910570089	505.000000000000	-1.587096198423	-1.587100171748
54.000000	0.018518518519	1009	505	0.000897307102	505.000000000000	-1.587101929356	-1.587105719229
55.000000	0.018181818182	1009	505	0.000884378468	505.000000000000	-1.587107280127	-1.587110897637
56.000000	0.017857142857	1009	505	0.000871774046	505.000000000000	-1.587112281836	-1.587115737255
57.000000	0.017543859649	1009	505	0.000859483932	505.000000000000	-1.587116962581	-1.587120265440
58.000000	0.017241379310	1009	505	0.000847498464	505.000000000000	-1.587121347797	-1.587124506941
59.000000	0.016949152542	1009	505	0.000835808235	505.000000000000	-1.587125460543	-1.587128484189
60.000000	0.016666666667	1009	505	0.000824404094	505.000000000000	-1.587129321752	-1.587132217542
61.000000	0.016393442623	1009	505	0.000813277153	505.000000000000	-1.587132950461	-1.587135725504
62.000000	0.016129032258	1009	505	0.000802418783	505.000000000000	-1.587136364004	-1.587139024919
63.000000	0.015873015873	1009	505	0.000791820618	505.000000000000	-1.587139578185	-1.587142131144
64.000000	0.015625000000	1009	505	0.000781474552	505.000000000000	-1.587142607437	-1.587145058193
65.000000	0.015384615385	1009	505	0.000771372736	505.000000000000	-1.587145464954	-1.587147818880
66.000000	0.015151515152	1009	505	0.000761507571	505.000000000000	-1.587148162815	-1.587150424928
67.000000	0.014925373134	1009	505	0.000751871711	505.000000000000	-1.587150712093	-1.587152887082
68.000000	0.014705882353	1009	505	0.000742458049	505.000000000000	-1.587153122946	-1.587155215199
69.000000	0.014492753623	1009	505	0.000733259719	505.000000000000	-1.587155404711	-1.587157418335
70.000000	0.014285714286	1009	505	0.000724270087	505.000000000000	-1.587157565974	-1.587159504816
71.000000	0.014084507042	1009	505	0.000715482745	505.000000000000	-1.587159614641	-1.587161482309
72.000000	0.013888888889	1009	505	0.000706891503	505.000000000000	-1.587161558002	-1.587163357881
73.000000	0.013698630137	1009	505	0.000698490388	505.000000000000	-1.587163402783	-1.587165138050
74.000000	0.013513513514	1009	505	0.000690273632	505.000000000000	-1.587165155198	-1.587166828840
75.000000	0.013333333333	1009	505	0.000682235668	505.000000000000	-1.587166820993	-1.587168435817
76.000000	0.013157894737	1009	505	0.000674371124	505.000000000000	-1.587168405487	-1.587169964134
77.000000	0.012987012987	1009	505	0.000666674816	505.000000000000	-1.587169913607	-1.587171418567
78.000000	0.012820512821	1009	505	0.000659141740	505.000000000000	-1.587171349925	-1.587172803541
79.000000	0.012658227848	1009	505	0.000651767069	505.000000000000	-1.587172718683	-1.587174123166
80.000000	0.012500000000	1009	505	0.000644546147	505.000000000000	-1.587174023821	-1.587175381259
81.000000	0.012345679012	1009	505	0.000637474477	505.000000000000	-1.587175269007	-1.587176581370
82.000000	0.012195121951	1009	505	0.000630547725	505.000000000000	-1.587176457652	-1.587177726802
83.000000	0.012048192771	1009	505	0.000623761704	505.000000000000	-1.587177592933	-1.587178820634
84.000000	0.011904761905	1009	505	0.000617112377	505.000000000000	-1.587178677814	-1.587179865733
85.000000	0.011764705882	1009	505	0.000610595846	505.000000000000	-1.587179715060	-1.587180864776
86.000000	0.011627906977	1009	505	0.000604208349	505.000000000000	-1.587180707252	-1.587181820264
87.000000	0.011494252874	1009	505	0.000597946256	505.000000000000	-1.587181656804	-1.587182734532
88.000000	0.011363636364	1009	505	0.000591806062	505.000000000000	-1.587182565972	-1.587183609765
89.000000	0.011235955056	1009	505	0.000585784384	505.000000000000	-1.587183436869	-1.587184448009
90.000000	0.011111111111	1009	505	0.000579877953	505.000000000000	-1.587184271473	-1.587185251179
91.000000	0.010989010989	1009	505	0.000574083616	505.000000000000	-1.587185071641	-1.587186021070
92.000000	0.010869565217	1009	505	0.000568398326	505.000000000000	-1.587185839111	-1.587186759369
93.000000	0.010752688172	1009	505	0.000562819139	505.000000000000	-1.587186575518	-1.587187467655
94.000000	0.010638297872	1009	505	0.000557343212	505.000000000000	-1.587187282396	-1.587188147416
95.000000	0.010526315789	1009	505	0.000551967798	505.000000000000	-1.587187961189	-1.587188800047
96.000000	0.010416666667	1009	505	0.000546690242	505.000000000000	-1.587188613253	-1.587189426863
97.000000	0.010309278351	1009	505	0.000541507979	505.000000000000	-1.587189239866	-1.587190029100
98.000000	0.010204081633	1009	505	0.000536418528	505.000000000000	-1.587189842232	-1.587190607924
99.000000	0.010101010101	1009	505	0.000531419491	505.000000000000	-1.587190421485	-1.587191164434
100.000000	0.010000000000	1009	505	0.000526508549	505.000000000000	-1.587190978696	-1.587191699664
