beta	temperature	nsites	canonical_n	target_density	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical
45.000000	0.022222222222	1009	505	0.500495540139	0.001029988458	505.000000000000	4.809830113481e-01	0.000000000000e+00
46.000000	0.021739130435	1009	505	0.500495540139	0.001013664731	505.000000000000	4.887256253844e-01	0.000000000000e+00
47.000000	0.021276595745	1009	505	0.500495540139	0.000997762032	505.000000000000	4.965121849238e-01	0.000000000000e+00
48.000000	0.020833333333	1009	505	0.500495540139	0.000982269344	505.000000000000	5.043404659661e-01	0.000000000000e+00
49.000000	0.020408163265	1009	505	0.500495540139	0.000967175596	505.000000000000	5.122083775459e-01	0.000000000000e+00
50.000000	0.020000000000	1009	505	0.500495540139	0.000952469731	505.000000000000	5.201139531741e-01	0.000000000000e+00
51.000000	0.019607843137	1009	505	0.500495540139	0.000938140755	505.000000000000	5.280553428982e-01	0.000000000000e+00
52.000000	0.019230769231	1009	505	0.500495540139	0.000924177787	505.000000000000	5.360308059451e-01	0.000000000000e+00
53.000000	0.018867924528	1009	505	0.500495540139	0.000910570089	505.000000000000	5.440387039050e-01	0.000000000000e+00
54.000000	0.018518518519	1009	505	0.500495540139	0.000897307102	505.000000000000	5.520774944170e-01	0.000000000000e+00
55.000000	0.018181818182	1009	505	0.500495540139	0.000884378468	505.000000000000	5.601457253151e-01	0.000000000000e+00
56.000000	0.017857142857	1009	505	0.500495540139	0.000871774046	505.000000000000	5.682420291951e-01	0.000000000000e+00
57.000000	0.017543859649	1009	505	0.500495540139	0.000859483932	505.000000000000	5.763651183666e-01	0.000000000000e+00
58.000000	0.017241379310	1009	505	0.500495540139	0.000847498464	505.000000000000	5.845137801553e-01	0.000000000000e+00
59.000000	0.016949152542	1009	505	0.500495540139	0.000835808235	505.000000000000	5.926868725231e-01	0.000000000000e+00
60.000000	0.016666666667	1009	505	0.500495540139	0.000824404094	505.000000000000	6.008833199791e-01	0.000000000000e+00
61.000000	0.016393442623	1009	505	0.500495540139	0.000813277153	505.000000000000	6.091021097531e-01	0.000000000000e+00
62.000000	0.016129032258	1009	505	0.500495540139	0.000802418783	505.000000000000	6.173422882101e-01	0.000000000000e+00
63.000000	0.015873015873	1009	505	0.500495540139	0.000791820618	505.000000000000	6.256029574831e-01	0.000000000000e+00
64.000000	0.015625000000	1009	505	0.500495540139	0.000781474552	505.000000000000	6.338832723070e-01	0.000000000000e+00
65.000000	0.015384615385	1009	505	0.500495540139	0.000771372736	505.000000000000	6.421824370352e-01	0.000000000000e+00
66.000000	0.015151515152	1009	505	0.500495540139	0.000761507571	505.000000000000	6.504997028260e-01	0.000000000000e+00
67.000000	0.014925373134	1009	505	0.500495540139	0.000751871711	505.000000000000	6.588343649837e-01	0.000000000000e+00
68.000000	0.014705882353	1009	505	0.500495540139	0.000742458049	505.000000000000	6.671857604448e-01	0.000000000000e+00
69.000000	0.014492753623	1009	505	0.500495540139	0.000733259719	505.000000000000	6.755532653972e-01	0.000000000000e+00
70.000000	0.014285714286	1009	505	0.500495540139	0.000724270087	505.000000000000	6.839362930245e-01	0.000000000000e+00
71.000000	0.014084507042	1009	505	0.500495540139	0.000715482745	505.000000000000	6.923342913671e-01	0.000000000000e+00
72.000000	0.013888888889	1009	505	0.500495540139	0.000706891503	505.000000000000	7.007467412927e-01	0.000000000000e+00
73.000000	0.013698630137	1009	505	0.500495540139	0.000698490388	505.000000000000	7.091731545695e-01	0.000000000000e+00
74.000000	0.013513513514	1009	505	0.500495540139	0.000690273632	505.000000000000	7.176130720375e-01	0.000000000000e+00
75.000000	0.013333333333	1009	505	0.500495540139	0.000682235668	505.000000000000	7.260660618714e-01	0.000000000000e+00
76.000000	0.013157894737	1009	505	0.500495540139	0.000674371124	505.000000000000	7.345317179315e-01	0.000000000000e+00
77.000000	0.012987012987	1009	505	0.500495540139	0.000666674816	505.000000000000	7.430096581971e-01	0.000000000000e+00
78.000000	0.012820512821	1009	505	0.500495540139	0.000659141740	505.000000000000	7.514995232803e-01	0.000000000000e+00
79.000000	0.012658227848	1009	505	0.500495540139	0.000651767069	505.000000000000	7.600009750148e-01	0.000000000000e+00
80.000000	0.012500000000	1009	505	0.500495540139	0.000644546147	505.000000000000	7.685136951176e-01	0.000000000000e+00
81.000000	0.012345679012	1009	505	0.500495540139	0.000637474477	505.000000000000	7.770373839196e-01	0.000000000000e+00
82.000000	0.012195121951	1009	505	0.500495540139	0.000630547725	505.000000000000	7.855717591631e-01	0.000000000000e+00
83.000000	0.012048192771	1009	505	0.500495540139	0.000623761704	505.000000000000	7.941165548627e-01	0.000000000000e+00
84.000000	0.011904761905	1009	505	0.500495540139	0.000617112377	505.000000000000	8.026715202269e-01	0.000000000000e+00
85.000000	0.011764705882	1009	505	0.500495540139	0.000610595846	505.000000000000	8.112364186389e-01	0.000000000000e+00
86.000000	0.011627906977	1009	505	0.500495540139	0.000604208349	505.000000000000	8.198110266928e-01	0.000000000000e+00
87.000000	0.011494252874	1009	505	0.500495540139	0.000597946256	505.000000000000	8.283951332839e-01	0.000000000000e+00
88.000000	0.011363636364	1009	505	0.500495540139	0.000591806062	505.000000000000	8.369885387505e-01	0.000000000000e+00
89.000000	0.011235955056	1009	505	0.500495540139	0.000585784384	505.000000000000	8.455910540648e-01	0.000000000000e+00
90.000000	0.011111111111	1009	505	0.500495540139	0.000579877953	505.000000000000	8.542025000713e-01	0.000000000000e+00
91.000000	0.010989010989	1009	505	0.500495540139	0.000574083616	505.000000000000	8.628227067701e-01	0.000000000000e+00
92.000000	0.010869565217	1009	505	0.500495540139	0.000568398326	505.000000000000	8.714515126440e-01	0.000000000000e+00
93.000000	0.010752688172	1009	505	0.500495540139	0.000562819139	505.000000000000	8.800887640261e-01	0.000000000000e+00
94.000000	0.010638297872	1009	505	0.500495540139	0.000557343212	505.000000000000	8.887343145069e-01	0.000000000000e+00
95.000000	0.010526315789	1009	505	0.500495540139	0.000551967798	505.000000000000	8.973880243798e-01	0.000000000000e+00
96.000000	0.010416666667	1009	505	0.500495540139	0.000546690242	505.000000000000	9.060497601215e-01	0.000000000000e+00
97.000000	0.010309278351	1009	505	0.500495540139	0.000541507979	505.000000000000	9.147193939064e-01	0.000000000000e+00
98.000000	0.010204081633	1009	505	0.500495540139	0.000536418528	505.000000000000	9.233968031543e-01	0.000000000000e+00
99.000000	0.010101010101	1009	505	0.500495540139	0.000531419491	505.000000000000	9.320818701079e-01	0.000000000000e+00
100.000000	0.010000000000	1009	505	0.500495540139	0.000526508549	505.000000000000	9.407744814401e-01	0.000000000000e+00
