beta	temperature	nsites	canonical_n	target_density	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical
21.000000	0.047619047619	49	25	0.510204081633	0.010625355589	25.000000000000	9.524302165876e-01	0.000000000000e+00
22.000000	0.045454545455	49	25	0.510204081633	0.010142584372	25.000000000000	9.977636002293e-01	0.000000000000e+00
23.000000	0.043478260870	49	25	0.510204081633	0.009701717631	25.000000000000	1.043103594438e+00	0.000000000000e+00
24.000000	0.041666666667	49	25	0.510204081633	0.009297546066	25.000000000000	1.088447796989e+00	0.000000000000e+00
25.000000	0.040000000000	49	25	0.510204081633	0.008925682896	25.000000000000	1.133794673024e+00	0.000000000000e+00
26.000000	0.038461538462	49	25	0.510204081633	0.008582409877	25.000000000000	1.179143244208e+00	0.000000000000e+00
27.000000	0.037037037037	49	25	0.510204081633	0.008264555931	25.000000000000	1.224492888296e+00	0.000000000000e+00
28.000000	0.035714285714	49	25	0.510204081633	0.007969400852	25.000000000000	1.269843210329e+00	0.000000000000e+00
29.000000	0.034482758621	49	25	0.510204081633	0.007694598384	25.000000000000	1.315193960077e+00	0.000000000000e+00
30.000000	0.033333333333	49	25	0.510204081633	0.007438114379	25.000000000000	1.360544979280e+00	0.000000000000e+00
31.000000	0.032258064516	49	25	0.510204081633	0.007198176732	25.000000000000	1.405896168007e+00	0.000000000000e+00
32.000000	0.031250000000	49	25	0.510204081633	0.006973234605	25.000000000000	1.451247463252e+00	0.000000000000e+00
33.000000	0.030303030303	49	25	0.510204081633	0.006761924991	25.000000000000	1.496598825347e+00	0.000000000000e+00
34.000000	0.029411764706	49	25	0.510204081633	0.006563045153	25.000000000000	1.541950229348e+00	0.000000000000e+00
35.000000	0.028571428571	49	25	0.510204081633	0.006375529759	25.000000000000	1.587301659592e+00	0.000000000000e+00
36.000000	0.027777777778	49	25	0.510204081633	0.006198431817	25.000000000000	1.632653106253e+00	0.000000000000e+00
37.000000	0.027027027027	49	25	0.510204081633	0.006030906696	25.000000000000	1.678004563174e+00	0.000000000000e+00
38.000000	0.026315789474	49	25	0.510204081633	0.005872198662	25.000000000000	1.723356026503e+00	0.000000000000e+00
39.000000	0.025641025641	49	25	0.510204081633	0.005721629487	25.000000000000	1.768707493829e+00	0.000000000000e+00
40.000000	0.025000000000	49	25	0.510204081633	0.005578588763	25.000000000000	1.814058963647e+00	0.000000000000e+00
41.000000	0.024390243902	49	25	0.510204081633	0.005442525630	25.000000000000	1.859410435018e+00	0.000000000000e+00
42.000000	0.023809523810	49	25	0.510204081633	0.005312941691	25.000000000000	1.904761907355e+00	0.000000000000e+00
43.000000	0.023255813953	49	25	0.510204081633	0.005189384910	25.000000000000	1.950113380293e+00	0.000000000000e+00
44.000000	0.022727272727	49	25	0.510204081633	0.005071444346	25.000000000000	1.995464853604e+00	0.000000000000e+00
45.000000	0.022222222222	49	25	0.510204081633	0.004958745583	25.000000000000	2.040816327148e+00	0.000000000000e+00
46.000000	0.021739130435	49	25	0.510204081633	0.004850946767	25.000000000000	2.086167800836e+00	0.000000000000e+00
47.000000	0.021276595745	49	25	0.510204081633	0.004747735134	25.000000000000	2.131519274613e+00	0.000000000000e+00
48.000000	0.020833333333	49	25	0.510204081633	0.004648823985	25.000000000000	2.176870748446e+00	0.000000000000e+00
49.000000	0.020408163265	49	25	0.510204081633	0.004553950027	25.000000000000	2.222222222313e+00	0.000000000000e+00
50.000000	0.020000000000	49	25	0.510204081633	0.004462871026	25.000000000000	2.267573696201e+00	0.000000000000e+00
51.000000	0.019607843137	49	25	0.510204081633	0.004375363751	25.000000000000	2.312925170103e+00	0.000000000000e+00
52.000000	0.019230769231	49	25	0.510204081633	0.004291222141	25.000000000000	2.358276644012e+00	0.000000000000e+00
53.000000	0.018867924528	49	25	0.510204081633	0.004210255685	25.000000000000	2.403628117927e+00	0.000000000000e+00
54.000000	0.018518518519	49	25	0.510204081633	0.004132287987	25.000000000000	2.448979591845e+00	0.000000000000e+00
55.000000	0.018181818182	49	25	0.510204081633	0.004057155478	25.000000000000	2.494331065765e+00	0.000000000000e+00
56.000000	0.017857142857	49	25	0.510204081633	0.003984706273	25.000000000000	2.539682539686e+00	0.000000000000e+00
57.000000	0.017543859649	49	25	0.510204081633	0.003914799146	25.000000000000	2.585034013607e+00	0.000000000000e+00
58.000000	0.017241379310	49	25	0.510204081633	0.003847302609	25.000000000000	2.630385487530e+00	0.000000000000e+00
59.000000	0.016949152542	49	25	0.510204081633	0.003782094090	25.000000000000	2.675736961452e+00	0.000000000000e+00
60.000000	0.016666666667	49	25	0.510204081633	0.003719059189	25.000000000000	2.721088435375e+00	0.000000000000e+00
61.000000	0.016393442623	49	25	0.510204081633	0.003658091005	25.000000000000	2.766439909297e+00	0.000000000000e+00
62.000000	0.016129032258	49	25	0.510204081633	0.003599089537	25.000000000000	2.811791383220e+00	0.000000000000e+00
63.000000	0.015873015873	49	25	0.510204081633	0.003541961132	25.000000000000	2.857142857143e+00	0.000000000000e+00
64.000000	0.015625000000	49	25	0.510204081633	0.003486617989	25.000000000000	2.902494331066e+00	0.000000000000e+00
65.000000	0.015384615385	49	25	0.510204081633	0.003432977713	25.000000000000	2.947845804989e+00	0.000000000000e+00
66.000000	0.015151515152	49	25	0.510204081633	0.003380962899	25.000000000000	2.993197278912e+00	0.000000000000e+00
67.000000	0.014925373134	49	25	0.510204081633	0.003330500766	25.000000000000	3.038548752834e+00	0.000000000000e+00
68.000000	0.014705882353	49	25	0.510204081633	0.003281522813	25.000000000000	3.083900226757e+00	0.000000000000e+00
69.000000	0.014492753623	49	25	0.510204081633	0.003233964512	25.000000000000	3.129251700680e+00	0.000000000000e+00
70.000000	0.014285714286	49	25	0.510204081633	0.003187765019	25.000000000000	3.174603174603e+00	0.000000000000e+00
71.000000	0.014084507042	49	25	0.510204081633	0.003142866920	25.000000000000	3.219954648526e+00	0.000000000000e+00
72.000000	0.013888888889	49	25	0.510204081633	0.003099215990	25.000000000000	3.265306122449e+00	0.000000000000e+00
73.000000	0.013698630137	49	25	0.510204081633	0.003056760977	25.000000000000	3.310657596372e+00	0.000000000000e+00
74.000000	0.013513513514	49	25	0.510204081633	0.003015453396	25.000000000000	3.356009070295e+00	0.000000000000e+00
75.000000	0.013333333333	49	25	0.510204081633	0.002975247351	25.000000000000	3.401360544218e+00	0.000000000000e+00
76.000000	0.013157894737	49	25	0.510204081633	0.002936099359	25.000000000000	3.446712018141e+00	0.000000000000e+00
77.000000	0.012987012987	49	25	0.510204081633	0.002897968199	25.000000000000	3.492063492063e+00	0.000000000000e+00
78.000000	0.012820512821	49	25	0.510204081633	0.002860814760	25.000000000000	3.537414965986e+00	0.000000000000e+00
79.000000	0.012658227848	49	25	0.510204081633	0.002824601915	25.000000000000	3.582766439909e+00	0.000000000000e+00
80.000000	0.012500000000	49	25	0.510204081633	0.002789294391	25.000000000000	3.628117913832e+00	0.000000000000e+00
81.000000	0.012345679012	49	25	0.510204081633	0.002754858658	25.000000000000	3.673469387755e+00	0.000000000000e+00
82.000000	0.012195121951	49	25	0.510204081633	0.002721262821	25.000000000000	3.718820861678e+00	0.000000000000e+00
83.000000	0.012048192771	49	25	0.510204081633	0.002688476522	25.000000000000	3.764172335601e+00	0.000000000000e+00
84.000000	0.011904761905	49	25	0.510204081633	0.002656470849	25.000000000000	3.809523809524e+00	0.000000000000e+00
85.000000	0.011764705882	49	25	0.510204081633	0.002625218251	25.000000000000	3.854875283447e+00	0.000000000000e+00
86.000000	0.011627906977	49	25	0.510204081633	0.002594692457	25.000000000000	3.900226757370e+00	0.000000000000e+00
87.000000	0.011494252874	49	25	0.510204081633	0.002564868406	25.000000000000	3.945578231292e+00	0.000000000000e+00
88.000000	0.011363636364	49	25	0.510204081633	0.002535722174	25.000000000000	3.990929705215e+00	0.000000000000e+00
89.000000	0.011235955056	49	25	0.510204081633	0.002507230914	25.000000000000	4.036281179138e+00	0.000000000000e+00
90.000000	0.011111111111	49	25	0.510204081633	0.002479372792	25.000000000000	4.081632653061e+00	0.000000000000e+00
91.000000	0.010989010989	49	25	0.510204081633	0.002452126938	25.000000000000	4.126984126984e+00	0.000000000000e+00
92.000000	0.010869565217	49	25	0.510204081633	0.002425473384	25.000000000000	4.172335600907e+00	0.000000000000e+00
93.000000	0.010752688172	49	25	0.510204081633	0.002399393025	25.000000000000	4.217687074830e+00	0.000000000000e+00
94.000000	0.010638297872	49	25	0.510204081633	0.002373867567	25.000000000000	4.263038548753e+00	0.000000000000e+00
95.000000	0.010526315789	49	25	0.510204081633	0.002348879488	25.000000000000	4.308390022676e+00	0.000000000000e+00
96.000000	0.010416666667	49	25	0.510204081633	0.002324411993	25.000000000000	4.353741496599e+00	0.000000000000e+00
97.000000	0.010309278351	49	25	0.510204081633	0.002300448983	25.000000000000	4.399092970522e+00	0.000000000000e+00
98.000000	0.010204081633	49	25	0.510204081633	0.002276975013	25.000000000000	4.444444444444e+00	0.000000000000e+00
99.000000	0.010101010101	49	25	0.510204081633	0.002253975266	25.000000000000	4.489795918367e+00	0.000000000000e+00
100.000000	0.010000000000	49	25	0.510204081633	0.002231435513	25.000000000000	4.535147392290e+00	0.000000000000e+00
